date,open,low,high,close,volume,changeClosePercent
2025-05-08 14:18:00,442.555,442.47,442.6,442.57,13952,0.010982519715430072
2025-05-08 14:17:00,442.595,442.51,442.635,442.5214,268154,-0.012110941648302287
2025-05-08 14:16:00,442.67,442.55,442.835,442.575,21620,-0.003389141191623146
2025-05-08 14:15:00,442.5559,442.5559,442.67,442.59,12981,-0.014684121945984785
2025-05-08 14:14:00,442.91,442.655,442.96,442.655,32817,-0.045161508846025544
2025-05-08 14:13:00,442.835,442.6813,443.09,442.855,22455,0.03903477483395701
2025-05-08 14:12:00,442.515,442.515,442.76,442.6822,22602,0.04569698065448602
2025-05-08 14:11:00,442.6,442.35,442.645,442.48,24126,-0.027112516945326792
2025-05-08 14:10:00,442.6,442.59,442.66,442.6,24263,-0.0022593253654390466
2025-05-08 14:09:00,442.51,442.5052,442.62,442.61,17105,0.022598359359116138
2025-05-08 14:08:00,442.46,442.46,442.6186,442.51,55910,0.00225988700564006
2025-05-08 14:07:00,442.24,442.22,442.5,442.5,126229,0.06897409513901831
2025-05-08 14:06:00,442.2,442.11,442.24,442.195,13153,0.016737499462826655
2025-05-08 14:05:00,442.23,442.07,442.23,442.121,17237,-0.017865219357759976
2025-05-08 14:04:00,442.0464,442.0201,442.2,442.2,17047,0.03302763915720153
2025-05-08 14:03:00,442.16,442.0,442.32,442.054,20294,-0.019450852671099028
2025-05-08 14:02:00,442.19,442.14,442.35,442.14,10008,-0.02035140085476783
2025-05-08 14:01:00,442.15,442.07,442.23,442.23,13789,0.020355543493022488
2025-05-08 14:00:00,442.06,441.93,442.14,442.14,17247,0.031674208144782945
2025-05-08 13:59:00,442.01,441.97,442.08,442.0,30220,0.0
2025-05-08 13:58:00,442.01,441.9,442.21,442.0,30478,-0.006786869669472839
2025-05-08 13:57:00,442.09,441.92,442.155,442.03,51029,-0.013571897125019827
2025-05-08 13:56:00,442.39,442.02,442.4,442.09,27905,-0.0542581330680747
2025-05-08 13:55:00,442.49,442.33,442.51,442.33,24518,-0.04180649243528123
2025-05-08 13:54:00,442.31,442.25,442.56,442.515,25819,0.05539602505257868
2025-05-08 13:53:00,442.56,442.27,442.56,442.27,9887,-0.048589217713601585
2025-05-08 13:52:00,442.455,442.37,442.52,442.485,11516,-0.003389830508471192
2025-05-08 13:51:00,442.29,442.29,442.5,442.5,22049,0.051778208383534974
2025-05-08 13:50:00,442.29,442.07,442.29,442.271,25733,-0.01107795261349187
2025-05-08 13:49:00,442.365,442.27,442.43,442.32,9921,0.006782880010836045
2025-05-08 13:48:00,442.43,442.21,442.47,442.29,11974,-0.03616227822351714
2025-05-08 13:47:00,442.27,442.27,442.5299,442.45,27108,0.015823500158229642
2025-05-08 13:46:00,442.615,442.35,442.615,442.38,21019,-0.053093546310001294
2025-05-08 13:45:00,442.75,442.57,442.76,442.615,12067,-0.022587895146986003
2025-05-08 13:44:00,442.59,442.59,442.74,442.715,17949,0.010165586102495183
2025-05-08 13:43:00,442.68,442.595,442.74,442.67,8592,-0.004517834150308264
2025-05-08 13:42:00,442.726,442.5312,442.726,442.69,31379,-0.02258406919759537
2025-05-08 13:41:00,442.8095,442.755,442.86,442.79,14340,-0.029350672807726408
2025-05-08 13:40:00,443.05,442.92,443.13,442.92,24776,-0.046262341325808976
2025-05-08 13:39:00,443.35,443.01,443.35,443.125,14955,-0.05976679672522467
2025-05-08 13:38:00,443.4,443.3301,443.47,443.39,29270,-0.027056887105136873
2025-05-08 13:37:00,443.3,443.3,443.55,443.51,33409,0.04285843183253757
2025-05-08 13:36:00,443.275,443.11,443.3673,443.32,41415,0.031589873189230566
2025-05-08 13:35:00,443.25,443.18,443.36,443.18,31425,-0.026483349552686164
2025-05-08 13:34:00,443.28,443.141,443.315,443.2974,44058,-0.0005865102639335262
2025-05-08 13:33:00,443.4,443.2018,443.4,443.3,29822,-0.040588076125191996
2025-05-08 13:32:00,443.53,443.465,443.57,443.48,20689,-0.018035891423928696
2025-05-08 13:31:00,443.39,443.39,443.56,443.56,23970,0.03157277524694635
2025-05-08 13:30:00,443.52,443.3988,443.52,443.42,21490,-0.020292665328847104
2025-05-08 13:29:00,443.61,443.39,443.67,443.51,19059,-0.024795996573645507
2025-05-08 13:28:00,443.46,443.4205,443.661,443.62,28388,0.02931294955916819
2025-05-08 13:27:00,443.41,443.37,443.49,443.49,42092,0.02480941855744767
2025-05-08 13:26:00,443.3,443.3,443.41,443.38,14776,0.022559104854713574
2025-05-08 13:25:00,443.415,443.24,443.415,443.28,17086,-0.03348905178625072
2025-05-08 13:24:00,443.32,443.32,443.45,443.4285,19445,0.013194397455840168
2025-05-08 13:23:00,443.115,443.08,443.37,443.37,29414,0.049667166798417206
2025-05-08 13:22:00,442.8,442.8,443.1499,443.1499,15235,0.07671458335873904
2025-05-08 13:21:00,442.68,442.68,442.86,442.8102,17763,0.031671448257175605
2025-05-08 13:20:00,442.97,442.65,442.97,442.67,26438,-0.06546866534223872
2025-05-08 13:19:00,442.86,442.85,442.98,442.96,12503,0.015805278963165748
2025-05-08 13:18:00,442.9,442.82,442.95,442.89,13202,-0.009030772356810601
2025-05-08 13:17:00,442.85,442.84,442.9728,442.93,12946,0.0090315879789582
2025-05-08 13:16:00,442.92,442.82,442.96,442.89,33708,-0.0033867307887680553
2025-05-08 13:15:00,442.98,442.905,443.09,442.905,21054,-0.003386616093203898
2025-05-08 13:14:00,442.75,442.75,442.92,442.92,40258,0.03161841094900808
2025-05-08 13:13:00,442.76,442.74,442.83,442.78,15554,0.01581170517945818
2025-05-08 13:12:00,442.89,442.63,442.89,442.71,21014,-0.03838511560694258
2025-05-08 13:11:00,442.72,442.715,442.88,442.88,10586,0.030491592225767583
2025-05-08 13:10:00,442.6737,442.5984,442.745,442.745,21521,0.0259810677089245
2025-05-08 13:09:00,442.75,442.63,442.7601,442.63,16310,-0.03613451071614593
2025-05-08 13:08:00,442.965,442.79,442.965,442.79,20261,-0.04063480596879776
