date,open,low,high,close,volume,changeClosePercent
2025-05-02 15:59:00,435.25,435.12,435.605,435.12,525905,-0.02527399306114786
2025-05-02 15:58:00,435.31,435.14,435.39,435.23,283847,-0.029860345461230065
2025-05-02 15:57:00,435.27,435.25,435.4479,435.36,133621,0.04825922095830215
2025-05-02 15:56:00,435.05,435.05,435.23,435.15,132845,0.04138216428717367
2025-05-02 15:55:00,435.3,434.84,435.3,434.97,141610,-0.09875976113916662
2025-05-02 15:54:00,435.4,435.4,435.73,435.4,144689,-0.009186110600778452
2025-05-02 15:53:00,435.4485,435.37,435.52,435.44,70831,0.009186954524587065
2025-05-02 15:52:00,435.71,435.4,435.755,435.4,78762,-0.0344392147859085
2025-05-02 15:51:00,435.595,435.36,435.62,435.55,92872,0.016074216955996867
2025-05-02 15:50:00,434.97,434.97,435.53,435.48,136385,0.14487754398069264
2025-05-02 15:49:00,434.8,434.66,434.85,434.85,54734,-0.01839376451382435
2025-05-02 15:48:00,435.09,434.93,435.15,434.93,46206,-0.02643404705260366
2025-05-02 15:47:00,435.4,435.01,435.4,435.045,98922,-0.08089165479244764
2025-05-02 15:46:00,435.36,435.25,435.445,435.3972,52273,0.0016536897953667307
2025-05-02 15:45:00,435.895,435.38,435.895,435.39,44421,-0.09637227232051071
2025-05-02 15:44:00,435.84,435.78,435.91,435.81,40107,0.004589366437968145
2025-05-02 15:43:00,435.9,435.79,435.94,435.79,51316,-0.03670145658905
2025-05-02 15:42:00,435.77,435.73,435.96,435.95,30667,0.03212409077348877
2025-05-02 15:41:00,435.72,435.62,435.81,435.81,50461,0.012621771408238835
2025-05-02 15:40:00,435.72,435.69,435.8,435.755,32172,0.006885076596474526
2025-05-02 15:39:00,435.66,435.66,435.8,435.725,38451,0.008033234639315268
2025-05-02 15:38:00,435.4747,435.4747,435.75,435.69,48518,0.035588414249132505
2025-05-02 15:37:00,435.35,435.33,435.56,435.535,39496,0.031028946033284655
2025-05-02 15:36:00,435.33,435.28,435.3999,435.3999,34219,-0.011505339304163087
2025-05-02 15:35:00,435.48,435.214,435.48,435.45,39222,-0.025254844338329363
2025-05-02 15:34:00,435.375,435.28,435.56,435.56,45501,0.042492104507618755
2025-05-02 15:33:00,435.51,435.375,435.58,435.375,32307,-0.056241678527158
2025-05-02 15:32:00,435.575,435.525,435.62,435.62,35098,0.009183158088066357
2025-05-02 15:31:00,435.72,435.555,435.74,435.58,46375,-0.025247308866394036
2025-05-02 15:30:00,435.57,435.5451,435.69,435.69,39257,0.002295262578044799
2025-05-02 15:29:00,435.66,435.545,435.86,435.68,41367,-0.009180207472692103
