date,open,low,high,close,volume,changeClosePercent
2025-09-18 15:59:00,231.26,231.19,231.45,231.22,501014,-0.012972972972968844
2025-09-18 15:58:00,231.27,231.18,231.3,231.25,212643,-0.004324137334599243
2025-09-18 15:57:00,231.33,231.25,231.34,231.26,168265,-0.030259802014442894
2025-09-18 15:56:00,231.24,231.2,231.33,231.33,139525,0.03459459459460579
2025-09-18 15:55:00,231.11,231.09,231.4,231.25,214353,0.06923709377297804
2025-09-18 15:54:00,231.35,231.07,231.35,231.09,159028,-0.1167012448132776
2025-09-18 15:53:00,231.27,231.22,231.42,231.36,126553,0.03459010722934863
2025-09-18 15:52:00,231.1,231.06,231.29,231.28,96167,0.07788836001731969
2025-09-18 15:51:00,231.01,230.98,231.15,231.1,90075,0.0216403375892682
2025-09-18 15:50:00,231.06,230.95,231.1,231.05,123204,-0.008655385813816086
2025-09-18 15:49:00,230.96,230.96,231.09,231.07,80424,0.0432956661038153
2025-09-18 15:48:00,231.04,230.97,231.11,230.97,87332,-0.025970653161933033
2025-09-18 15:47:00,231.06,231.02,231.1,231.03,75425,-0.017310771627643273
2025-09-18 15:46:00,231.03,231.01,231.12,231.07,60279,0.02164314777941545
2025-09-18 15:45:00,231.06,231.02,231.16,231.02,96970,-0.021638464534545765
2025-09-18 15:44:00,231.17,231.04,231.18,231.07,76112,-0.0432582082450117
2025-09-18 15:43:00,230.97,230.95,231.17,231.17,114833,0.09092483546933039
2025-09-18 15:42:00,230.91,230.86,230.97,230.96,2534,0.025985275010831366
2025-09-18 15:41:00,230.95,230.9,231.01,230.9,184823,-0.008661008141341853
2025-09-18 15:40:00,230.98,230.85,230.99,230.92,133753,-0.03030434217932143
2025-09-18 15:39:00,230.95,230.94,231.12,230.99,79527,0.017319766183154783
2025-09-18 15:38:00,230.87,230.84,230.97,230.95,111991,0.03898466603136086
2025-09-18 15:37:00,231.06,230.85,231.09,230.86,115865,-0.09088155104512996
2025-09-18 15:36:00,231.11,231.06,231.16,231.07,95178,-0.01730777551816054
2025-09-18 15:35:00,231.21,231.11,231.22,231.11,70185,-0.0432507244496283
2025-09-18 15:34:00,231.18,231.15,231.26,231.21,91648,0.004325259515569613
2025-09-18 15:33:00,231.42,231.19,231.44,231.2,90180,-0.09506524933021732
2025-09-18 15:32:00,231.59,231.42,231.59,231.42,71760,-0.07340558746060655
2025-09-18 15:31:00,231.53,231.52,231.64,231.59,48455,0.03023496890117716
2025-09-18 15:30:00,231.69,231.51,231.71,231.52,85296,-0.07337390478656669
2025-09-18 15:29:00,231.61,231.59,231.69,231.69,69395,0.030221915205941308
2025-09-18 15:28:00,231.55,231.54,231.63,231.62,56416,0.030231051608731185
2025-09-18 15:27:00,231.53,231.52,231.6,231.55,52492,-0.008636697326935838
2025-09-18 15:26:00,231.54,231.53,231.63,231.57,47255,0.01727637887098954
2025-09-18 15:25:00,231.6,231.53,231.65,231.53,68255,-0.0431723006518947
2025-09-18 15:24:00,231.75,231.62,231.75,231.63,46693,-0.03883997928534333
2025-09-18 15:23:00,231.75,231.69,231.76,231.72,67726,-0.012944983818774514
2025-09-18 15:22:00,231.81,231.74,231.84,231.75,54707,-0.030195841601243778
2025-09-18 15:21:00,232.0,231.81,232.0,231.82,69054,-0.0775862068965516
2025-09-18 15:20:00,231.97,231.93,232.02,232.0,60906,0.02155636990730514
2025-09-18 15:19:00,231.84,231.84,231.95,231.95,39733,0.051762067031857484
2025-09-18 15:18:00,231.86,231.8,231.88,231.83,34952,-0.012938842404897066
2025-09-18 15:17:00,231.87,231.83,231.93,231.86,35126,0.0
2025-09-18 15:16:00,231.85,231.84,231.9,231.86,28606,0.0043131334914958686
2025-09-18 15:15:00,231.86,231.82,231.91,231.85,37808,-0.004312947468310124
2025-09-18 15:14:00,231.84,231.8,231.86,231.86,52318,0.012940516757975473
2025-09-18 15:13:00,231.8,231.78,231.86,231.83,54154,0.02157218051601628
2025-09-18 15:12:00,231.88,231.76,231.88,231.78,54109,-0.03881485315047062
2025-09-18 15:11:00,231.95,231.85,231.98,231.87,46742,-0.038799793067767485
2025-09-18 15:10:00,231.97,231.94,232.01,231.96,63093,0.008622919720613353
2025-09-18 15:09:00,231.97,231.94,232.02,231.94,48136,-0.021552653131606814
2025-09-18 15:08:00,231.99,231.92,232.02,231.99,93522,-0.01723915010989341
2025-09-18 15:07:00,232.02,231.98,232.03,232.03,41128,0.008620318089747059
2025-09-18 15:06:00,231.95,231.93,232.06,232.01,44198,0.03449316604147157
2025-09-18 15:05:00,231.96,231.91,232.01,231.93,65817,-0.02155358220535808
2025-09-18 15:04:00,231.99,231.96,232.05,231.98,51975,-0.004310530626328024
2025-09-18 15:03:00,231.89,231.89,232.0,231.99,46293,0.04743833017077925
2025-09-18 15:02:00,232.0,231.87,232.02,231.88,74986,-0.0517241379310418
2025-09-18 15:01:00,232.01,231.97,232.06,232.0,92875,0.0
2025-09-18 15:00:00,232.02,231.88,232.02,232.0,49190,0.00431053062630582
2025-09-18 14:59:00,232.03,231.96,232.06,231.99,51446,-0.008620318089724854
2025-09-18 14:58:00,232.09,231.99,232.12,232.01,52382,-0.038776389487293894
2025-09-18 14:57:00,232.11,232.07,232.16,232.1,47355,0.008617718028247623
2025-09-18 14:56:00,232.12,232.03,232.13,232.08,121015,-0.008616975441610997
